Sample number 	 Current (A) 	 Absolute value (A) 	 Time (s)
9463.000000	16.262186	16.262186	94.630000
9464.000000	37.421074	37.421074	94.640000
9465.000000	6.726850	6.726850	94.650000
9466.000000	4.218782	4.218782	94.660000
9467.000000	14.755651	14.755651	94.670000
9468.000000	9.760611	9.760611	94.680000
9469.000000	15.461005	15.461005	94.690000
9470.000000	-12.087100	12.087100	94.700000
9471.000000	15.636874	15.636874	94.710000
9472.000000	24.628628	24.628628	94.720000
9473.000000	20.798147	20.798147	94.730000
9474.000000	3.554023	3.554023	94.740000
9475.000000	-14.114929	14.114929	94.750000
9476.000000	3.406843	3.406843	94.760000
9477.000000	17.408918	17.408918	94.770000
9478.000000	28.253243	28.253243	94.780000
9479.000000	5.927475	5.927475	94.790000
9480.000000	3.922934	3.922934	94.800000
9481.000000	0.121490	0.121490	94.810000
9482.000000	12.450682	12.450682	94.820000
9483.000000	9.982743	9.982743	94.830000
9484.000000	18.026311	18.026311	94.840000
9485.000000	5.386619	5.386619	94.850000
9486.000000	-24.052729	24.052729	94.860000
9487.000000	0.640359	0.640359	94.870000
9488.000000	22.012219	22.012219	94.880000
9489.000000	6.644107	6.644107	94.890000
9490.000000	-0.645944	0.645944	94.900000
9491.000000	6.999258	6.999258	94.910000
9492.000000	0.337589	0.337589	94.920000
9493.000000	20.230988	20.230988	94.930000
9494.000000	9.841033	9.841033	94.940000
9495.000000	7.541800	7.541800	94.950000
9496.000000	9.705964	9.705964	94.960000
9497.000000	13.268076	13.268076	94.970000
9498.000000	-2.876639	2.876639	94.980000
9499.000000	15.934274	15.934274	94.990000
9500.000000	7.619152	7.619152	95.000000
9501.000000	9.217846	9.217846	95.010000
9502.000000	25.174955	25.174955	95.020000
9503.000000	9.558861	9.558861	95.030000
9504.000000	-0.594978	0.594978	95.040000
9505.000000	9.200445	9.200445	95.050000
9506.000000	-3.123729	3.123729	95.060000
9507.000000	1.491320	1.491320	95.070000
9508.000000	10.744808	10.744808	95.080000
9509.000000	-14.630461	14.630461	95.090000
9510.000000	29.495246	29.495246	95.100000
9511.000000	5.568830	5.568830	95.110000
9512.000000	12.876848	12.876848	95.120000
9513.000000	5.116757	5.116757	95.130000
9514.000000	12.556946	12.556946	95.140000
9515.000000	11.924763	11.924763	95.150000
9516.000000	-2.094706	2.094706	95.160000
9517.000000	-13.640603	13.640603	95.170000
9518.000000	3.914936	3.914936	95.180000
9519.000000	8.794139	8.794139	95.190000
9520.000000	12.071576	12.071576	95.200000
9521.000000	19.808829	19.808829	95.210000
9522.000000	5.347658	5.347658	95.220000
9523.000000	18.418219	18.418219	95.230000
9524.000000	3.714538	3.714538	95.240000
9525.000000	18.017713	18.017713	95.250000
9526.000000	6.791674	6.791674	95.260000
9527.000000	17.138942	17.138942	95.270000
9528.000000	-1.332924	1.332924	95.280000
9529.000000	14.592818	14.592818	95.290000
9530.000000	-1.128571	1.128571	95.300000
9531.000000	12.555448	12.555448	95.310000
9532.000000	18.193026	18.193026	95.320000
9533.000000	3.309715	3.309715	95.330000
9534.000000	26.455065	26.455065	95.340000
9535.000000	10.909317	10.909317	95.350000
9536.000000	7.403971	7.403971	95.360000
9537.000000	12.390955	12.390955	95.370000
9538.000000	16.070273	16.070273	95.380000
9539.000000	7.946347	7.946347	95.390000
9540.000000	13.234060	13.234060	95.400000
9541.000000	5.503297	5.503297	95.410000
9542.000000	9.499639	9.499639	95.420000
9543.000000	-5.683314	5.683314	95.430000
9544.000000	19.623894	19.623894	95.440000
9545.000000	6.728651	6.728651	95.450000
9546.000000	-4.191684	4.191684	95.460000
9547.000000	10.853260	10.853260	95.470000
9548.000000	1.228215	1.228215	95.480000
9549.000000	24.380871	24.380871	95.490000
9550.000000	2.444309	2.444309	95.500000
9551.000000	6.087055	6.087055	95.510000
9552.000000	20.187800	20.187800	95.520000
9553.000000	0.969389	0.969389	95.530000
9554.000000	3.549979	3.549979	95.540000
9555.000000	13.559422	13.559422	95.550000
9556.000000	-11.224127	11.224127	95.560000
9557.000000	25.148217	25.148217	95.570000
9558.000000	4.513041	4.513041	95.580000
9559.000000	19.482457	19.482457	95.590000
9560.000000	-1.097668	1.097668	95.600000
9561.000000	-3.254017	3.254017	95.610000
9562.000000	20.682427	20.682427	95.620000
9563.000000	8.188785	8.188785	95.630000
9564.000000	6.678770	6.678770	95.640000
9565.000000	-4.764446	4.764446	95.650000
9566.000000	13.734329	13.734329	95.660000
9567.000000	-0.815991	0.815991	95.670000
9568.000000	16.132192	16.132192	95.680000
9569.000000	17.290051	17.290051	95.690000
9570.000000	0.940298	0.940298	95.700000
9571.000000	24.122218	24.122218	95.710000
9572.000000	2.423487	2.423487	95.720000
9573.000000	9.980990	9.980990	95.730000
9574.000000	12.278540	12.278540	95.740000
9575.000000	12.760503	12.760503	95.750000
9576.000000	6.319439	6.319439	95.760000
9577.000000	6.857872	6.857872	95.770000
9578.000000	8.234621	8.234621	95.780000
9579.000000	15.745968	15.745968	95.790000
9580.000000	30.419734	30.419734	95.800000
9581.000000	24.404144	24.404144	95.810000
9582.000000	3.453047	3.453047	95.820000
9583.000000	7.417320	7.417320	95.830000
9584.000000	10.851711	10.851711	95.840000
9585.000000	3.209158	3.209158	95.850000
9586.000000	-8.759344	8.759344	95.860000
9587.000000	-0.010764	0.010764	95.870000
9588.000000	0.804401	0.804401	95.880000
9589.000000	-12.203324	12.203324	95.890000
9590.000000	-0.064756	0.064756	95.900000
9591.000000	22.193938	22.193938	95.910000
9592.000000	-1.939319	1.939319	95.920000
9593.000000	-0.295580	0.295580	95.930000
9594.000000	5.949885	5.949885	95.940000
9595.000000	6.236687	6.236687	95.950000
9596.000000	6.901847	6.901847	95.960000
9597.000000	-11.075052	11.075052	95.970000
9598.000000	2.590896	2.590896	95.980000
9599.000000	14.026431	14.026431	95.990000
9600.000000	2.630627	2.630627	96.000000
9601.000000	17.128197	17.128197	96.010000
9602.000000	-12.813725	12.813725	96.020000
9603.000000	16.560936	16.560936	96.030000
9604.000000	18.970859	18.970859	96.040000
9605.000000	25.255077	25.255077	96.050000
9606.000000	0.848158	0.848158	96.060000
9607.000000	6.923974	6.923974	96.070000
9608.000000	16.812049	16.812049	96.080000
9609.000000	18.949700	18.949700	96.090000
9610.000000	7.527720	7.527720	96.100000
9611.000000	1.075219	1.075219	96.110000
9612.000000	6.439848	6.439848	96.120000
9613.000000	10.761884	10.761884	96.130000
9614.000000	12.361687	12.361687	96.140000
9615.000000	22.218260	22.218260	96.150000
9616.000000	-0.842810	0.842810	96.160000
9617.000000	-13.470719	13.470719	96.170000
9618.000000	23.698618	23.698618	96.180000
9619.000000	5.982389	5.982389	96.190000
9620.000000	-1.986789	1.986789	96.200000
9621.000000	11.120900	11.120900	96.210000
9622.000000	11.736633	11.736633	96.220000
9623.000000	21.743638	21.743638	96.230000
9624.000000	34.958684	34.958684	96.240000
9625.000000	20.277049	20.277049	96.250000
9626.000000	-16.377483	16.377483	96.260000
9627.000000	7.167339	7.167339	96.270000
9628.000000	18.410121	18.410121	96.280000
9629.000000	1.865887	1.865887	96.290000
9630.000000	6.061509	6.061509	96.300000
9631.000000	9.718238	9.718238	96.310000
9632.000000	24.503227	24.503227	96.320000
9633.000000	13.453685	13.453685	96.330000
9634.000000	-3.657655	3.657655	96.340000
9635.000000	16.412039	16.412039	96.350000
9636.000000	19.966558	19.966558	96.360000
9637.000000	-4.492271	4.492271	96.370000
9638.000000	18.846727	18.846727	96.380000
9639.000000	9.800501	9.800501	96.390000
9640.000000	3.366835	3.366835	96.400000
9641.000000	10.101722	10.101722	96.410000
9642.000000	11.428357	11.428357	96.420000
9643.000000	12.233613	12.233613	96.430000
9644.000000	19.568338	19.568338	96.440000
9645.000000	-11.280737	11.280737	96.450000
9646.000000	17.667806	17.667806	96.460000
9647.000000	30.818339	30.818339	96.470000
9648.000000	13.192885	13.192885	96.480000
9649.000000	2.107173	2.107173	96.490000
9650.000000	2.940394	2.940394	96.500000
9651.000000	19.774078	19.774078	96.510000
9652.000000	-9.959451	9.959451	96.520000
9653.000000	19.714329	19.714329	96.530000
9654.000000	12.132286	12.132286	96.540000
9655.000000	-2.435423	2.435423	96.550000
9656.000000	4.482423	4.482423	96.560000
9657.000000	4.472867	4.472867	96.570000
9658.000000	11.386391	11.386391	96.580000
9659.000000	14.701778	14.701778	96.590000
9660.000000	14.952041	14.952041	96.600000
9661.000000	3.471413	3.471413	96.610000
9662.000000	11.696512	11.696512	96.620000
9663.000000	5.466462	5.466462	96.630000
9664.000000	4.706657	4.706657	96.640000
9665.000000	1.227941	1.227941	96.650000
9666.000000	3.353205	3.353205	96.660000
9667.000000	1.166603	1.166603	96.670000
9668.000000	6.137517	6.137517	96.680000
9669.000000	14.567436	14.567436	96.690000
9670.000000	14.030505	14.030505	96.700000
9671.000000	16.718257	16.718257	96.710000
9672.000000	13.531244	13.531244	96.720000
9673.000000	-5.090450	5.090450	96.730000
9674.000000	22.696185	22.696185	96.740000
9675.000000	13.543899	13.543899	96.750000
9676.000000	-1.342313	1.342313	96.760000
9677.000000	19.034425	19.034425	96.770000
9678.000000	11.032731	11.032731	96.780000
9679.000000	6.882625	6.882625	96.790000
9680.000000	14.919017	14.919017	96.800000
9681.000000	16.533410	16.533410	96.810000
9682.000000	-3.658951	3.658951	96.820000
9683.000000	12.933866	12.933866	96.830000
9684.000000	30.631098	30.631098	96.840000
9685.000000	15.337816	15.337816	96.850000
9686.000000	16.748601	16.748601	96.860000
9687.000000	13.178732	13.178732	96.870000
9688.000000	-3.876183	3.876183	96.880000
9689.000000	28.170940	28.170940	96.890000
9690.000000	3.288988	3.288988	96.900000
9691.000000	4.339674	4.339674	96.910000
9692.000000	14.721629	14.721629	96.920000
9693.000000	22.158013	22.158013	96.930000
9694.000000	8.534981	8.534981	96.940000
9695.000000	0.291372	0.291372	96.950000
9696.000000	14.353230	14.353230	96.960000
9697.000000	19.748603	19.748603	96.970000
9698.000000	-4.282671	4.282671	96.980000
9699.000000	3.404376	3.404376	96.990000
9700.000000	12.268552	12.268552	97.000000
9701.000000	11.255125	11.255125	97.010000
9702.000000	-11.402570	11.402570	97.020000
9703.000000	-0.689881	0.689881	97.030000
9704.000000	0.452380	0.452380	97.040000
9705.000000	-5.419476	5.419476	97.050000
9706.000000	20.609703	20.609703	97.060000
9707.000000	1.395744	1.395744	97.070000
9708.000000	26.764406	26.764406	97.080000
9709.000000	17.026824	17.026824	97.090000
9710.000000	14.091950	14.091950	97.100000
9711.000000	23.770990	23.770990	97.110000
9712.000000	26.108523	26.108523	97.120000
9713.000000	-6.239199	6.239199	97.130000
9714.000000	10.125010	10.125010	97.140000
9715.000000	16.063241	16.063241	97.150000
9716.000000	16.031324	16.031324	97.160000
9717.000000	-11.627627	11.627627	97.170000
9718.000000	17.369486	17.369486	97.180000
9719.000000	10.105768	10.105768	97.190000
9720.000000	14.256020	14.256020	97.200000
9721.000000	1.027250	1.027250	97.210000
9722.000000	12.147357	12.147357	97.220000
9723.000000	16.628247	16.628247	97.230000
9724.000000	-16.535572	16.535572	97.240000
9725.000000	29.646676	29.646676	97.250000
9726.000000	17.818104	17.818104	97.260000
9727.000000	15.539712	15.539712	97.270000
9728.000000	8.208544	8.208544	97.280000
9729.000000	10.601932	10.601932	97.290000
9730.000000	16.699657	16.699657	97.300000
9731.000000	21.162928	21.162928	97.310000
9732.000000	11.975453	11.975453	97.320000
9733.000000	8.308114	8.308114	97.330000
9734.000000	14.506237	14.506237	97.340000
9735.000000	15.216103	15.216103	97.350000
9736.000000	19.498158	19.498158	97.360000
9737.000000	7.323516	7.323516	97.370000
9738.000000	15.698665	15.698665	97.380000
9739.000000	12.336897	12.336897	97.390000
9740.000000	14.569445	14.569445	97.400000
9741.000000	2.179420	2.179420	97.410000
9742.000000	0.883485	0.883485	97.420000
9743.000000	1.502914	1.502914	97.430000
9744.000000	9.948393	9.948393	97.440000
9745.000000	5.617496	5.617496	97.450000
9746.000000	25.159206	25.159206	97.460000
9747.000000	7.300603	7.300603	97.470000
9748.000000	18.708872	18.708872	97.480000
9749.000000	-19.217082	19.217082	97.490000
9750.000000	10.546514	10.546514	97.500000
9751.000000	10.496455	10.496455	97.510000
9752.000000	-4.216430	4.216430	97.520000
9753.000000	5.600472	5.600472	97.530000
9754.000000	-0.796819	0.796819	97.540000
9755.000000	11.237191	11.237191	97.550000
9756.000000	1.504342	1.504342	97.560000
9757.000000	23.633612	23.633612	97.570000
9758.000000	0.346304	0.346304	97.580000
9759.000000	-8.119612	8.119612	97.590000
9760.000000	23.873956	23.873956	97.600000
9761.000000	27.909777	27.909777	97.610000
9762.000000	11.920156	11.920156	97.620000
9763.000000	-4.310665	4.310665	97.630000
9764.000000	10.311227	10.311227	97.640000
9765.000000	29.826686	29.826686	97.650000
9766.000000	16.137524	16.137524	97.660000
9767.000000	10.921640	10.921640	97.670000
9768.000000	28.905590	28.905590	97.680000
9769.000000	3.919184	3.919184	97.690000
9770.000000	5.761950	5.761950	97.700000
9771.000000	8.323125	8.323125	97.710000
9772.000000	-6.153207	6.153207	97.720000
9773.000000	9.186892	9.186892	97.730000
9774.000000	-4.260901	4.260901	97.740000
9775.000000	10.609127	10.609127	97.750000
9776.000000	25.330434	25.330434	97.760000
9777.000000	-12.982413	12.982413	97.770000
9778.000000	6.464656	6.464656	97.780000
9779.000000	1.491397	1.491397	97.790000
9780.000000	16.797657	16.797657	97.800000
9781.000000	15.696519	15.696519	97.810000
9782.000000	6.429238	6.429238	97.820000
9783.000000	29.708520	29.708520	97.830000
9784.000000	32.931912	32.931912	97.840000
9785.000000	33.076713	33.076713	97.850000
9786.000000	-5.911423	5.911423	97.860000
9787.000000	4.893497	4.893497	97.870000
9788.000000	5.302587	5.302587	97.880000
9789.000000	19.763440	19.763440	97.890000
9790.000000	11.789872	11.789872	97.900000
9791.000000	5.446211	5.446211	97.910000
9792.000000	13.810221	13.810221	97.920000
9793.000000	-5.329600	5.329600	97.930000
9794.000000	8.901121	8.901121	97.940000
9795.000000	7.425195	7.425195	97.950000
9796.000000	8.914604	8.914604	97.960000
9797.000000	-8.215395	8.215395	97.970000
9798.000000	3.325997	3.325997	97.980000
9799.000000	-2.929252	2.929252	97.990000
9800.000000	-1.687356	1.687356	98.000000
9801.000000	13.501875	13.501875	98.010000
9802.000000	-1.045271	1.045271	98.020000
9803.000000	13.705006	13.705006	98.030000
9804.000000	-1.598298	1.598298	98.040000
9805.000000	22.867460	22.867460	98.050000
9806.000000	29.222607	29.222607	98.060000
9807.000000	2.317359	2.317359	98.070000
9808.000000	24.736621	24.736621	98.080000
9809.000000	5.029079	5.029079	98.090000
9810.000000	18.873244	18.873244	98.100000
9811.000000	23.677410	23.677410	98.110000
9812.000000	5.136435	5.136435	98.120000
9813.000000	14.147225	14.147225	98.130000
9814.000000	-3.538454	3.538454	98.140000
9815.000000	5.905089	5.905089	98.150000
9816.000000	-3.917363	3.917363	98.160000
9817.000000	-0.888170	0.888170	98.170000
9818.000000	16.046793	16.046793	98.180000
9819.000000	22.021728	22.021728	98.190000
9820.000000	21.047153	21.047153	98.200000
9821.000000	6.488656	6.488656	98.210000
9822.000000	4.982060	4.982060	98.220000
9823.000000	0.928411	0.928411	98.230000
9824.000000	-2.105812	2.105812	98.240000
9825.000000	-9.439616	9.439616	98.250000
9826.000000	11.748655	11.748655	98.260000
9827.000000	14.415986	14.415986	98.270000
9828.000000	29.436304	29.436304	98.280000
9829.000000	24.779963	24.779963	98.290000
9830.000000	12.561878	12.561878	98.300000
9831.000000	24.565264	24.565264	98.310000
9832.000000	24.865954	24.865954	98.320000
9833.000000	-1.747563	1.747563	98.330000
9834.000000	21.309467	21.309467	98.340000
9835.000000	9.563250	9.563250	98.350000
9836.000000	14.688721	14.688721	98.360000
9837.000000	-6.323554	6.323554	98.370000
9838.000000	-4.731385	4.731385	98.380000
9839.000000	15.516164	15.516164	98.390000
9840.000000	11.908042	11.908042	98.400000
9841.000000	19.150540	19.150540	98.410000
9842.000000	7.489031	7.489031	98.420000
9843.000000	18.092667	18.092667	98.430000
9844.000000	16.249836	16.249836	98.440000
9845.000000	-9.816417	9.816417	98.450000
9846.000000	3.835493	3.835493	98.460000
9847.000000	11.296933	11.296933	98.470000
9848.000000	11.651336	11.651336	98.480000
9849.000000	-0.165536	0.165536	98.490000
9850.000000	0.472362	0.472362	98.500000
9851.000000	14.959842	14.959842	98.510000
9852.000000	10.023113	10.023113	98.520000
9853.000000	17.726252	17.726252	98.530000
9854.000000	2.543343	2.543343	98.540000
9855.000000	9.948726	9.948726	98.550000
9856.000000	20.315657	20.315657	98.560000
9857.000000	9.822180	9.822180	98.570000
9858.000000	16.868475	16.868475	98.580000
9859.000000	31.372191	31.372191	98.590000
9860.000000	8.542243	8.542243	98.600000
9861.000000	10.887507	10.887507	98.610000
9862.000000	21.584179	21.584179	98.620000
9863.000000	13.160643	13.160643	98.630000
9864.000000	22.788756	22.788756	98.640000
9865.000000	4.669804	4.669804	98.650000
9866.000000	11.933882	11.933882	98.660000
9867.000000	17.217338	17.217338	98.670000
9868.000000	-2.018170	2.018170	98.680000
9869.000000	6.243175	6.243175	98.690000
9870.000000	9.839556	9.839556	98.700000
9871.000000	-4.348789	4.348789	98.710000
9872.000000	11.916321	11.916321	98.720000
9873.000000	18.520199	18.520199	98.730000
9874.000000	14.473638	14.473638	98.740000
9875.000000	28.720444	28.720444	98.750000
9876.000000	8.849306	8.849306	98.760000
9877.000000	14.602357	14.602357	98.770000
9878.000000	11.683027	11.683027	98.780000
9879.000000	13.605282	13.605282	98.790000
9880.000000	-8.734125	8.734125	98.800000
9881.000000	20.261147	20.261147	98.810000
9882.000000	11.474668	11.474668	98.820000
9883.000000	10.016814	10.016814	98.830000
9884.000000	-4.005665	4.005665	98.840000
9885.000000	10.903940	10.903940	98.850000
9886.000000	7.067275	7.067275	98.860000
9887.000000	13.298198	13.298198	98.870000
9888.000000	2.733941	2.733941	98.880000
9889.000000	2.385884	2.385884	98.890000
9890.000000	15.810904	15.810904	98.900000
9891.000000	14.859816	14.859816	98.910000
9892.000000	12.387416	12.387416	98.920000
9893.000000	4.764782	4.764782	98.930000
9894.000000	8.056362	8.056362	98.940000
9895.000000	1.163386	1.163386	98.950000
9896.000000	22.890826	22.890826	98.960000
